1.800000 ; 2.000000 ; SW ; {Ml1B:-78;56WR:-84;tBfJ:-78;z6SH:-76;IKAo:-56} ;
5.440000 ; 1.240000 ; E ; {Ml1B:-74;56WR:-86;tBfJ:-84;z6SH:-79;IKAo:-70;T0Fy:-74} 
3.300000 ; 1.270000 ; NE ; {Ml1B:-79;56WR:-87;tBfJ:-82;z6SH:-75;IKAo:-62;T0Fy:-86} 
3.300000 ; 1.270000 ; N ; {Ml1B:-76;tBfJ:-82;z6SH:-77;IKAo:-71;T0Fy:-76} ;
3.300000 ; 1.270000 ; NW ; {Ml1B:-68;56WR:-81;tBfJ:-88;z6SH:-74;IKAo:-60;T0Fy:-74} 
3.300000 ; 1.270000 ; W ; {Ml1B:-68;56WR:-90;tBfJ:-81;z6SH:-79;IKAo:-69;T0Fy:-82} 
3.300000 ; 1.270000 ; SW ; {Ml1B:-72;56WR:-80;tBfJ:-81;z6SH:-77;IKAo:-71;T0Fy:-81} 
3.300000 ; 1.270000 ; S ; {Ml1B:-74;56WR:-86;tBfJ:-78;z6SH:-76;IKAo:-70;T0Fy:-77} 
3.300000 ; 1.270000 ; SE ; {Ml1B:-76;56WR:-90;tBfJ:-82;z6SH:-73;IKAo:-65;T0Fy:-80} 
3.300000 ; 1.270000 ; E ; {Ml1B:-77;56WR:-87;tBfJ:-78;z6SH:-78;IKAo:-61;T0Fy:-86} 
6.520000 ; 3.330000 ; SE ; {Ml1B:-72;56WR:-86;tBfJ:-83;z6SH:-71;IKAo:-65;T0Fy:-82} 
6.520000 ; 3.330000 ; E ; {Ml1B:-71;56WR:-83;tBfJ:-85;z6SH:-78;IKAo:-78;T0Fy:-86} 
6.520000 ; 3.330000 ; NE ; {Ml1B:-71;56WR:-86;tBfJ:-83;z6SH:-72;IKAo:-70;T0Fy:-88} 
6.520000 ; 3.330000 ; N ; {Ml1B:-76;56WR:-87;tBfJ:-80;z6SH:-79;IKAo:-74;T0Fy:-78} 
6.520000 ; 3.330000 ; NW ; {Ml1B:-74;56WR:-88;tBfJ:-86;z6SH:-75;IKAo:-69;T0Fy:-86} 
6.520000 ; 3.330000 ; W ; {Ml1B:-69;56WR:-85;tBfJ:-82;z6SH:-75;IKAo:-68;T0Fy:-84} 
6.520000 ; 3.330000 ; SW ; {Ml1B:-70;56WR:-88;tBfJ:-84;z6SH:-75;IKAo:-72;T0Fy:-85} 
6.520000 ; 3.330000 ; S ; {Ml1B:-68;56WR:-85;tBfJ:-84;z6SH:-75;IKAo:-74;T0Fy:-86} 
6.470000 ; 5.380000 ; SE ; {Ml1B:-76;56WR:-89;tBfJ:-83;z6SH:-74;T0Fy:-72;IKAo:-76} 
6.470000 ; 5.380000 ; E ; {Ml1B:-73;56WR:-86;tBfJ:-86;z6SH:-75;IKAo:-70;T0Fy:-85} 
6.470000 ; 5.380000 ; NE ; {Ml1B:-78;56WR:-85;tBfJ:-86;z6SH:-72;IKAo:-69;T0Fy:-85} 
6.470000 ; 5.380000 ; N ; {Ml1B:-74;tBfJ:-89;z6SH:-76;T0Fy:-71;IKAo:-77} ;
6.470000 ; 5.380000 ; NW ; {Ml1B:-67;56WR:-87;tBfJ:-88;z6SH:-69;IKAo:-75;T0Fy:-79} 
6.470000 ; 5.380000 ; W ; {Ml1B:-64;56WR:-86;tBfJ:-79;z6SH:-75;IKAo:-69;T0Fy:-80} 
6.470000 ; 5.380000 ; SW ; {Ml1B:-68;56WR:-87;tBfJ:-77;z6SH:-71;IKAo:-73;T0Fy:-81} 
6.470000 ; 5.380000 ; S ; {Ml1B:-67;56WR:-85;tBfJ:-81;z6SH:-70;T0Fy:-79;IKAo:-81} 
6.510000 ; 7.410000 ; SE ; {Ml1B:-69;56WR:-85;tBfJ:-78;z6SH:-74;IKAo:-79;T0Fy:-86} 
6.510000 ; 7.410000 ; E ; {Ml1B:-72;56WR:-86;tBfJ:-72;z6SH:-73;IKAo:-83;T0Fy:-91} 
6.510000 ; 7.410000 ; NE ; {Ml1B:-68;56WR:-86;tBfJ:-84;z6SH:-74;IKAo:-78;T0Fy:-86} 
6.510000 ; 7.410000 ; N ; {Ml1B:-60;56WR:-81;tBfJ:-71;z6SH:-73;IKAo:-78;T0Fy:-82} 
6.510000 ; 7.410000 ; NW ; {Ml1B:-62;56WR:-84;tBfJ:-78;z6SH:-71;IKAo:-76;T0Fy:-82} 
6.510000 ; 7.410000 ; W ; {Ml1B:-63;56WR:-81;tBfJ:-79;z6SH:-71;IKAo:-76;T0Fy:-82} 
6.510000 ; 7.410000 ; SW ; {Ml1B:-64;56WR:-88;tBfJ:-73;z6SH:-74;IKAo:-72;T0Fy:-89} 
6.510000 ; 7.410000 ; S ; {Ml1B:-63;56WR:-82;tBfJ:-80;z6SH:-73;IKAo:-80;T0Fy:-85} 
9.730000 ; 7.400000 ; SW ; {Ml1B:-53;56WR:-85;tBfJ:-78;z6SH:-69;IKAo:-74;T0Fy:-82} 
9.730000 ; 7.400000 ; W ; {Ml1B:-53;56WR:-77;tBfJ:-88;z6SH:-67;T0Fy:-79;IKAo:-81} 
9.730000 ; 7.400000 ; NW ; {Ml1B:-66;56WR:-73;tBfJ:-87;z6SH:-65;T0Fy:-80;IKAo:-82} 
9.730000 ; 7.400000 ; N ; {Ml1B:-51;56WR:-83;tBfJ:-83;z6SH:-70;T0Fy:-69;IKAo:-77} 
9.730000 ; 7.400000 ; NE ; {Ml1B:-57;56WR:-81;tBfJ:-83;z6SH:-69;T0Fy:-70;IKAo:-75} 
9.730000 ; 7.400000 ; E ; } ;;;;;
9.730000 ; 7.400000 ; SE ; {Ml1B:-52;56WR:-89;tBfJ:-82;z6SH:-76;IKAo:-77;T0Fy:-80} 
9.730000 ; 7.400000 ; S ; {Ml1B:-60;56WR:-88;tBfJ:-82;z6SH:-73;IKAo:-84;T0Fy:-84} 
9.690000 ; 10.510000 ; SE ; {Ml1B:-62;56WR:-80;tBfJ:-77;z6SH:-72;IKAo:-79;T0Fy:-85} 
9.690000 ; 10.510000 ; S ; {Ml1B:-67;56WR:-81;tBfJ:-79;z6SH:-70;T0Fy:-83;IKAo:-84} 
9.690000 ; 10.510000 ; SW ; {Ml1B:-63;tBfJ:-76;z6SH:-77;IKAo:-82;T0Fy:-82} ;
9.690000 ; 10.510000 ; W ; {Ml1B:-62;56WR:-81;tBfJ:-88;z6SH:-74;T0Fy:-82;IKAo:-84} 
9.690000 ; 10.510000 ; NW ; {Ml1B:-57;56WR:-77;tBfJ:-79;z6SH:-67;IKAo:-78;T0Fy:-83} 
9.690000 ; 10.510000 ; N ; {Ml1B:-55;56WR:-86;tBfJ:-78;z6SH:-66;IKAo:-79;T0Fy:-83} 
9.690000 ; 10.510000 ; NE ; {Ml1B:-62;56WR:-84;tBfJ:-76;z6SH:-78;T0Fy:-78;IKAo:-82} 
9.690000 ; 10.510000 ; E ; {Ml1B:-52;56WR:-83;tBfJ:-81;z6SH:-72;IKAo:-79;T0Fy:-86} 
12.870000 ; 10.540000 ; SE ; {Ml1B:-54;56WR:-79;tBfJ:-83;z6SH:-68;IKAo:-81;T0Fy:-86} 
12.870000 ; 10.540000 ; E ; {Ml1B:-55;56WR:-85;tBfJ:-79;z6SH:-64;T0Fy:-82;IKAo:-83} 
12.870000 ; 10.540000 ; NE ; {Ml1B:-59;56WR:-79;tBfJ:-80;z6SH:-67;T0Fy:-81;IKAo:-83} 
12.870000 ; 10.540000 ; N ; {Ml1B:-63;56WR:-79;tBfJ:-80;z6SH:-71;T0Fy:-82;IKAo:-89} 
12.870000 ; 10.540000 ; NW ; {Ml1B:-61;56WR:-70;tBfJ:-73;z6SH:-66;IKAo:-79;T0Fy:-84} 
12.870000 ; 10.540000 ; W ; {Ml1B:-60;56WR:-80;tBfJ:-88;z6SH:-64;IKAo:-81;T0Fy:-87} 
12.870000 ; 10.540000 ; SW ; {Ml1B:-62;56WR:-78;tBfJ:-78;z6SH:-54;IKAo:-79;T0Fy:-80} 
12.870000 ; 10.540000 ; S ; {Ml1B:-65;56WR:-80;tBfJ:-76;z6SH:-57;T0Fy:-76;IKAo:-85} 
16.070000 ; 8.460000 ; SW ; {Ml1B:-66;56WR:-76;tBfJ:-78;z6SH:-59;T0Fy:-82;IKAo:-87} 
16.070000 ; 8.460000 ; S ; {Ml1B:-66;56WR:-80;tBfJ:-80;z6SH:-63;T0Fy:-74} ;
16.070000 ; 8.460000 ; SE ; {Ml1B:-57;56WR:-80;tBfJ:-87;z6SH:-67;IKAo:-85;T0Fy:-86} 
16.070000 ; 8.460000 ; E ; {Ml1B:-61;56WR:-77;tBfJ:-77;z6SH:-61;T0Fy:-81;IKAo:-84} 
16.070000 ; 8.460000 ; NE ; {Ml1B:-60;56WR:-79;tBfJ:-81;z6SH:-61;IKAo:-81;T0Fy:-84} 
16.070000 ; 8.460000 ; N ; {Ml1B:-60;56WR:-77;tBfJ:-83;z6SH:-67;T0Fy:-80;IKAo:-84} 
16.070000 ; 8.460000 ; NW ; {Ml1B:-62;56WR:-74;tBfJ:-78;z6SH:-70;T0Fy:-81;IKAo:-85} 
16.070000 ; 8.460000 ; W ; {Ml1B:-63;56WR:-74;tBfJ:-79;z6SH:-64;T0Fy:-78;IKAo:-84} 
12.870000 ; 5.380000 ; NW ; {Ml1B:-61;56WR:-77;tBfJ:-81;z6SH:-62;T0Fy:-79;IKAo:-83} 
12.870000 ; 5.380000 ; W ; {Ml1B:-59;56WR:-81;tBfJ:-86;z6SH:-59;T0Fy:-77;IKAo:-81} 
12.870000 ; 5.380000 ; SW ; {Ml1B:-66;56WR:-79;tBfJ:-80;z6SH:-68;T0Fy:-77;IKAo:-85} 
12.870000 ; 5.380000 ; S ; {Ml1B:-64;56WR:-83;tBfJ:-81;z6SH:-64;T0Fy:-70} ;
12.870000 ; 5.380000 ; SE ; {Ml1B:-52;56WR:-80;tBfJ:-87;z6SH:-63;T0Fy:-78;IKAo:-82} 
12.870000 ; 5.380000 ; E ; {Ml1B:-56;56WR:-82;tBfJ:-83;z6SH:-66;IKAo:-79;T0Fy:-85} 
12.870000 ; 5.380000 ; NE ; {Ml1B:-57;56WR:-81;tBfJ:-79;z6SH:-61;T0Fy:-81;IKAo:-83} 
12.870000 ; 5.380000 ; N ; {Ml1B:-58;56WR:-89;tBfJ:-89;z6SH:-66;IKAo:-79;T0Fy:-83} 
7.520000 ; 1.210000 ; SE ; {Ml1B:-76;56WR:-84;tBfJ:-84;z6SH:-75;IKAo:-69;T0Fy:-80} 
7.520000 ; 1.210000 ; E ; {Ml1B:-80;56WR:-83;tBfJ:-85;z6SH:-71;IKAo:-76;T0Fy:-80} 
7.520000 ; 1.210000 ; NE ; {Ml1B:-74;56WR:-87;tBfJ:-80;z6SH:-76;IKAo:-82;T0Fy:-82} 
7.520000 ; 1.210000 ; N ; {Ml1B:-75;56WR:-86;tBfJ:-82;z6SH:-72;IKAo:-71;T0Fy:-71} 
7.520000 ; 1.210000 ; NW ; {Ml1B:-73;z6SH:-73;T0Fy:-69;IKAo:-73} ;;
7.520000 ; 1.210000 ; W ; {Ml1B:-75;56WR:-90;tBfJ:-84;z6SH:-68;IKAo:-71;T0Fy:-80} 
7.520000 ; 1.210000 ; SW ; {Ml1B:-70;56WR:-86;tBfJ:-86;z6SH:-74;IKAo:-80;T0Fy:-80} 
7.520000 ; 1.210000 ; S ; {Ml1B:-74;56WR:-85;tBfJ:-80;z6SH:-70;IKAo:-72;T0Fy:-82} 
2.320000 ; 9.430000 ; SE ; {Ml1B:-69;56WR:-86;tBfJ:-74;z6SH:-75;T0Fy:-80;IKAo:-81} 
2.320000 ; 9.430000 ; E ; {Ml1B:-75;56WR:-89;tBfJ:-80;z6SH:-74;IKAo:-74;T0Fy:-89} 
2.320000 ; 9.430000 ; NE ; {Ml1B:-72;56WR:-89;tBfJ:-75;z6SH:-79;IKAo:-78;T0Fy:-86} 
2.320000 ; 9.430000 ; N ; {Ml1B:-68;56WR:-91;tBfJ:-75;z6SH:-76;IKAo:-74;T0Fy:-89} 
2.320000 ; 9.430000 ; NW ; {Ml1B:-78;56WR:-88;tBfJ:-85;z6SH:-77;IKAo:-79;T0Fy:-80} 
2.320000 ; 9.430000 ; W ; {Ml1B:-71;56WR:-86;tBfJ:-69;z6SH:-77;IKAo:-69} ;
2.320000 ; 9.430000 ; SW ; {Ml1B:-72;56WR:-85;tBfJ:-76;z6SH:-79;IKAo:-79;T0Fy:-89} 
2.320000 ; 9.430000 ; S ; {Ml1B:-74;56WR:-79;tBfJ:-73;z6SH:-75;IKAo:-71} ;
17.110000 ; 2.720000 ; SW ; {Ml1B:-70;56WR:-81;tBfJ:-83;z6SH:-65;T0Fy:-72} ;
17.110000 ; 2.720000 ; W ; {Ml1B:-76;56WR:-78;tBfJ:-87;z6SH:-69;T0Fy:-65;IKAo:-84} 
17.110000 ; 2.720000 ; NW ; {Ml1B:-74;56WR:-84;tBfJ:-86;z6SH:-78;T0Fy:-64;IKAo:-86} 
17.110000 ; 2.720000 ; N ; {Ml1B:-76;56WR:-89;tBfJ:-86;z6SH:-67;T0Fy:-65;IKAo:-86} 
17.110000 ; 2.720000 ; NE ; {Ml1B:-76;56WR:-79;tBfJ:-88;z6SH:-67;T0Fy:-62} ;
17.110000 ; 2.720000 ; E ; {Ml1B:-69;56WR:-84;tBfJ:-90;z6SH:-68;T0Fy:-67;IKAo:-87} 
17.110000 ; 2.720000 ; SE ; {Ml1B:-65;56WR:-86;tBfJ:-84;z6SH:-67;T0Fy:-75;IKAo:-86} 
17.110000 ; 2.720000 ; S ; {Ml1B:-68;56WR:-91;z6SH:-65;T0Fy:-67;IKAo:-88} ;
22.220000 ; 4.340000 ; SE ; {Ml1B:-66;56WR:-82;z6SH:-76;T0Fy:-71;IKAo:-87} ;
22.220000 ; 4.340000 ; E ; {Ml1B:-64;56WR:-88;z6SH:-80;T0Fy:-74} ;;
22.220000 ; 4.340000 ; NE ; {Ml1B:-68;56WR:-82;tBfJ:-86;z6SH:-70;T0Fy:-75} ;
22.220000 ; 4.340000 ; N ; {Ml1B:-73;56WR:-80;tBfJ:-91;z6SH:-72;T0Fy:-71} ;
22.220000 ; 4.340000 ; NW ; {Ml1B:-72;56WR:-81;tBfJ:-84;z6SH:-72;T0Fy:-68;IKAo:-87} 
22.220000 ; 4.340000 ; W ; {Ml1B:-69;56WR:-75;tBfJ:-86;z6SH:-80;T0Fy:-71} ;
22.220000 ; 4.340000 ; SW ; {56WR:-73;Ml1B:-78;tBfJ:-88;z6SH:-73;T0Fy:-67;IKAo:-86} 
22.220000 ; 4.340000 ; S ; {Ml1B:-61;56WR:-82;tBfJ:-81;z6SH:-74;T0Fy:-82} ;
19.170000 ; 4.430000 ; SE ; {Ml1B:-66;56WR:-84;tBfJ:-85;z6SH:-66;T0Fy:-69} ;
19.170000 ; 4.430000 ; E ; {Ml1B:-68;56WR:-86;tBfJ:-89;z6SH:-69;T0Fy:-66} ;
19.170000 ; 4.430000 ; NE ; {Ml1B:-66;56WR:-88;tBfJ:-84;z6SH:-69;T0Fy:-65;IKAo:-91} 
19.170000 ; 4.430000 ; N ; {Ml1B:-69;56WR:-82;tBfJ:-87;z6SH:-70;T0Fy:-73;IKAo:-89} 
19.170000 ; 4.430000 ; NW ; {Ml1B:-74;56WR:-83;tBfJ:-84;z6SH:-78;T0Fy:-73;IKAo:-89} 
19.170000 ; 4.430000 ; W ; {Ml1B:-70;56WR:-82;z6SH:-72;T0Fy:-67} ;;
19.170000 ; 4.430000 ; SW ; {Ml1B:-74;56WR:-89;tBfJ:-89;z6SH:-65;T0Fy:-69;IKAo:-85} 
19.170000 ; 4.430000 ; S ; {Ml1B:-66;56WR:-86;tBfJ:-80;z6SH:-70;T0Fy:-71;IKAo:-86} 
21.430000 ; 8.490000 ; SE ; {Ml1B:-67;56WR:-72;tBfJ:-88;z6SH:-78;T0Fy:-82;IKAo:-88} 
21.430000 ; 8.490000 ; E ; {Ml1B:-68;56WR:-68;tBfJ:-88;z6SH:-75;T0Fy:-77;IKAo:-84} 
21.430000 ; 8.490000 ; NE ; {Ml1B:-67;56WR:-71;tBfJ:-85;z6SH:-74;T0Fy:-77;IKAo:-90} 
21.430000 ; 8.490000 ; N ; {Ml1B:-64;56WR:-69;tBfJ:-88;z6SH:-79;IKAo:-84;T0Fy:-85} 
21.430000 ; 8.490000 ; NW ; {Ml1B:-71;56WR:-77;tBfJ:-89;z6SH:-77;T0Fy:-76} ;
21.430000 ; 8.490000 ; W ; {Ml1B:-67;56WR:-78;z6SH:-80;T0Fy:-81;IKAo:-86} ;
21.430000 ; 8.490000 ; SW ; {Ml1B:-63;56WR:-73;z6SH:-77} ;;;
21.430000 ; 8.490000 ; S ; {Ml1B:-61;56WR:-67;tBfJ:-85;z6SH:-73;T0Fy:-77;IKAo:-85} 
21.190000 ; 12.330000 ; S ; {Ml1B:-66;56WR:-64;tBfJ:-85;z6SH:-74;T0Fy:-80} ;
21.190000 ; 12.330000 ; SW ; {Ml1B:-67;56WR:-58;tBfJ:-80;z6SH:-78;T0Fy:-81;IKAo:-90} 
21.190000 ; 12.330000 ; W ; {Ml1B:-67;56WR:-64;tBfJ:-89;z6SH:-77;T0Fy:-73;IKAo:-91} 
21.190000 ; 12.330000 ; NW ; {Ml1B:-67;56WR:-66;tBfJ:-91;z6SH:-81;T0Fy:-79;IKAo:-89} 
21.190000 ; 12.330000 ; N ; {Ml1B:-67;56WR:-61;z6SH:-82;T0Fy:-77} ;;
21.190000 ; 12.330000 ; NE ; {Ml1B:-64;56WR:-63;tBfJ:-87;z6SH:-81;T0Fy:-79;IKAo:-90} 
21.190000 ; 12.330000 ; E ; {Ml1B:-69;56WR:-62;tBfJ:-84;z6SH:-85;T0Fy:-80;IKAo:-89} 
21.190000 ; 12.330000 ; SE ; {Ml1B:-67;56WR:-57;tBfJ:-87;z6SH:-72;IKAo:-88} ;
21.590000 ; 15.150000 ; NE ; {Ml1B:-70;56WR:-65;tBfJ:-84;z6SH:-75;T0Fy:-83} ;
21.590000 ; 15.150000 ; N ; {Ml1B:-68;56WR:-59;tBfJ:-86;z6SH:-83;T0Fy:-78;IKAo:-90} 
21.590000 ; 15.150000 ; NW ; {Ml1B:-66;56WR:-61;T0Fy:-84} ;;;
21.590000 ; 15.150000 ; W ; {Ml1B:-73;56WR:-61;z6SH:-82;T0Fy:-85} ;;
21.590000 ; 15.150000 ; SW ; {Ml1B:-73;56WR:-65;tBfJ:-91;z6SH:-80;T0Fy:-80;IKAo:-89} 
21.590000 ; 15.150000 ; S ; {Ml1B:-73;56WR:-62;z6SH:-78;T0Fy:-82;IKAo:-90} ;
21.590000 ; 15.150000 ; SE ; {Ml1B:-68;56WR:-64;z6SH:-81;T0Fy:-78;IKAo:-89} ;
21.590000 ; 15.150000 ; E ; {Ml1B:-67;56WR:-65;tBfJ:-85;z6SH:-76;T0Fy:-82;IKAo:-89} 
19.060000 ; 14.710000 ; E ; {Ml1B:-64;56WR:-69;z6SH:-72;T0Fy:-82;IKAo:-86} ;
19.060000 ; 14.710000 ; SE ; {Ml1B:-65;56WR:-65;tBfJ:-84;z6SH:-79;T0Fy:-84;IKAo:-89} 
19.060000 ; 14.710000 ; S ; {Ml1B:-60;56WR:-62;tBfJ:-85;z6SH:-67;IKAo:-85;T0Fy:-85} 
19.060000 ; 14.710000 ; SW ; {Ml1B:-63;56WR:-61;tBfJ:-80;z6SH:-75} ;;
19.060000 ; 14.710000 ; W ; {Ml1B:-60;56WR:-59;tBfJ:-84;z6SH:-71;IKAo:-84} ;
19.060000 ; 14.710000 ; NW ; {Ml1B:-73;56WR:-60;tBfJ:-90;z6SH:-79;T0Fy:-90} ;
19.060000 ; 14.710000 ; N ; {Ml1B:-62;56WR:-64;z6SH:-76;T0Fy:-85} ;;
19.060000 ; 14.710000 ; NE ; {Ml1B:-61;56WR:-65;tBfJ:-85;z6SH:-77;T0Fy:-87;IKAo:-90} 
7.650000 ; 15.650000 ; NE ; {Ml1B:-62;56WR:-92;tBfJ:-73;z6SH:-78;T0Fy:-83;IKAo:-88} 
7.650000 ; 15.650000 ; E ; {Ml1B:-66;56WR:-84;tBfJ:-75;z6SH:-80;IKAo:-86;T0Fy:-86} 
7.650000 ; 15.650000 ; SE ; {Ml1B:-78;56WR:-83;tBfJ:-68;z6SH:-85;T0Fy:-84;IKAo:-89} 
7.650000 ; 15.650000 ; S ; {Ml1B:-64;56WR:-81;tBfJ:-74;z6SH:-82;IKAo:-86;T0Fy:-87} 
7.650000 ; 15.650000 ; SW ; {Ml1B:-66;56WR:-83;tBfJ:-69;z6SH:-77;IKAo:-80;T0Fy:-83} 
7.650000 ; 15.650000 ; W ; {Ml1B:-69;56WR:-75;tBfJ:-70;z6SH:-71;T0Fy:-89} ;
7.650000 ; 15.650000 ;  ; {Ml1B:-70;56WR:-83;tBfJ:-74;z6SH:-84;T0Fy:-85;IKAo:-89} 
7.650000 ; 15.650000 ; N ; {Ml1B:-68;56WR:-79;tBfJ:-79;z6SH:-78;T0Fy:-86;IKAo:-89} 
7.650000 ; 15.650000 ; NW ; {Ml1B:-68;56WR:-78;tBfJ:-74;z6SH:-86;IKAo:-85;T0Fy:-88} 
0.860000 ; 16.060000 ; W ; {Ml1B:-82;56WR:-85;tBfJ:-59;z6SH:-85;IKAo:-83} ;
0.860000 ; 16.060000 ; SW ; {Ml1B:-77;56WR:-81;tBfJ:-60;z6SH:-85;IKAo:-79} ;
0.860000 ; 16.060000 ; N ; {Ml1B:-76;56WR:-81;tBfJ:-66;z6SH:-81;IKAo:-84;T0Fy:-88} 
0.860000 ; 16.060000 ; NW ; {Ml1B:-77;56WR:-82;tBfJ:-69;z6SH:-88;IKAo:-77;T0Fy:-88} 
0.860000 ; 16.060000 ; NE ; {Ml1B:-83;56WR:-90;tBfJ:-68;IKAo:-82} ;;
0.860000 ; 16.060000 ; E ; {Ml1B:-78;56WR:-80;tBfJ:-68;z6SH:-91;IKAo:-78} ;
0.860000 ; 16.060000 ; SE ; {Ml1B:-78;56WR:-88;tBfJ:-62;z6SH:-83} ;;
0.860000 ; 16.060000 ; S ; {56WR:-84;Ml1B:-87;tBfJ:-64;z6SH:-88;IKAo:-83;T0Fy:-91} 
